LAMMPS data file via write_data, version 22 Jul 2025, timestep = 452824, units = metal

26244 atoms
2 atom types

0.5498925773015841 85.64053105029743 xlo xhi
0.4762209412989975 74.16687548319739 ylo yhi
3.1172080074282604 77.15255599257125 zlo zhi
-42.54531923649833 0 0 xy xz yz

Masses

1 95.94
2 32.065

Atoms # atomic

46 2 0.5498039440791673 2.296015302359902 4.635098174035255 0 0 0
47 2 -1.025948605930899 5.025298874738284 4.6350982693700935 0 0 0
48 2 -2.601701132756623 7.754582402951108 4.635098373433734 0 0 0
1 1 2.1255564784958594 1.3862540561841212 6.2023396499385 0 0 0
2 1 0.5498039481261099 4.115537612785658 6.202339707956538 0 0 0
3 1 -1.0259485736032357 6.8448211520652675 6.202339823016821 0 0 0
50 2 2.1255565549444726 5.025298820560426 4.635098313936291 0 0 0
51 2 0.5498040178489303 7.754582362297637 4.635098403457141 0 0 0
6 1 2.125556557845939 6.84482112888364 6.202339862651792 0 0 0
487 1 -2.6017011014427673 9.574104684016438 6.2023399458709 0 0 0
490 1 0.549804036461846 9.574104636072315 6.202339986249083 0 0 0
100 2 10.004319535935615 2.2960153041478053 4.635098855919073 0 0 0
101 2 8.428566964882501 5.025298761632206 4.635098747021628 0 0 0
53 2 5.2770617544285034 5.025298803863633 4.635098468172479 0 0 0
102 2 6.852814418919458 7.754582309617517 4.635098672589744 0 0 0
7 1 8.428566795412445 1.3862540749575312 6.2023401022917675 0 0 0
4 1 5.2770616284946765 1.3862540088504176 6.202339812585977 0 0 0
9 1 5.277061708862465 6.844821126384943 6.202339997610924 0 0 0
49 2 3.7013091372246674 2.2960152360940462 4.63509830026082 0 0 0
493 1 3.701309167549759 9.574104643453568 6.202340037229283 0 0 0
52 2 6.852814321165265 2.2960152307338726 4.635098538495352 0 0 0
5 1 3.7013090748391497 4.115537579476605 6.202339802698882 0 0 0
54 2 3.7013092014788027 7.754582345750905 4.635098478314241 0 0 0
8 1 6.852814221091345 4.11553756283439 6.202340017983952 0 0 0
19 2 2.125557230678417 1.3862543219882464 10.80471051989603 0 0 0
20 2 0.5498046949373894 4.115537822811595 10.804710589962944 0 0 0
21 2 -1.0259478761159895 6.844821293337889 10.804710664602045 0 0 0
24 2 2.1255573243139443 6.8448213578447294 10.804710750295083 0 0 0
505 2 -2.601700426886577 9.574104863503546 10.804710745258497 0 0 0
36 2 3.70130908672415 7.754582259386376 7.769581438339279 0 0 0
508 2 0.5498047443808964 9.574104827603346 10.804710855115879 0 0 0
22 2 5.277062400656443 1.3862543923153103 10.804710602000503 0 0 0
27 2 5.277062475349552 6.844821418240396 10.804710886260976 0 0 0
32 2 2.1255564778945293 5.025298734210888 7.769581269246145 0 0 0
28 2 0.5498038804746146 2.296015215224611 7.769581100546428 0 0 0
511 2 3.701309925817884 9.574104889835844 10.80471099038831 0 0 0
35 2 5.277061571403154 5.0252987374657785 7.769581401174005 0 0 0
82 2 10.004319260128494 2.296015231504854 7.769581755301543 0 0 0
83 2 8.428566686831912 5.025298720263093 7.769581671583645 0 0 0
26 2 6.852815025523272 4.115537950627761 10.804710786628704 0 0 0
31 2 3.7013090050109136 2.2960151789506433 7.76958121882145 0 0 0
25 2 8.42856761875354 1.3862545128294368 10.804710723207037 0 0 0
23 2 3.701309857257934 4.115537901557806 10.804710653838969 0 0 0
30 2 -2.601701140294921 7.75458226733373 7.769581302579613 0 0 0
84 2 6.852814228318169 7.754582241356844 7.769581608885667 0 0 0
34 2 6.8528140673169595 2.2960151687256136 7.769581431127793 0 0 0
29 2 -1.0259486212267017 5.025298734993105 7.769581194964873 0 0 0
33 2 0.5498040021955131 7.754582228351198 7.769581356776144 0 0 0
37 2 2.125557227008101 1.3862542673205676 13.939193445052007 0 0 0
38 2 0.5498046677248274 4.115537724356416 13.939193537321428 0 0 0
39 2 -1.025947906447768 6.8448211968643395 13.939193585528196 0 0 0
42 2 2.1255572205137248 6.844821209145878 13.9391936994391 0 0 0
523 2 -2.6017004555351013 9.574104665532618 13.939193699568557 0 0 0
526 2 0.5498046543839008 9.574104631004442 13.939193808295716 0 0 0
4421 2 -1.0259468771042852 5.0252989058602004 16.974323121061282 0 0 0
4422 2 -2.6016994505919477 7.754582355140687 16.974323281031715 0 0 0
4424 2 2.1255581971133677 5.025298998491819 16.97432310169044 0 0 0
4425 2 0.5498056279664869 7.754582444531343 16.974323311110656 0 0 0
14 1 2.125557247383959 5.025298963759251 12.371952131254403 0 0 0
4420 2 0.5498057188627512 2.296015439829022 16.97432297706391 0 0 0
15 1 0.5498046859491197 7.754582418686072 12.371952204872532 0 0 0
529 2 3.7013098182689133 9.574104685596605 13.939193946778886 0 0 0
66 1 6.852814952186484 7.7545825598612526 12.371952505759218 0 0 0
4475 2 8.428568483604478 5.02529921147158 16.974323205079752 0 0 0
4426 2 6.8528159441884355 2.2960156509649736 16.97432288297076 0 0 0
41 2 3.7013097915086686 4.115537752101864 13.939193611561214 0 0 0
40 2 5.277062336512165 1.3862542845267933 13.939193515231548 0 0 0
4423 2 3.7013108014182845 2.2960155626298535 16.974322887275477 0 0 0
43 2 8.42856747881004 1.3862543605762614 13.939193641088002 0 0 0
44 2 6.852814911831961 4.115537769079431 13.93919374115677 0 0 0
45 2 5.2770623429206545 6.844821244365757 13.93919384029684 0 0 0
4427 2 5.277063343508884 5.025299145530243 16.974323107462006 0 0 0
18 1 3.701309845827689 7.754582457156825 12.371952335398115 0 0 0
4476 2 6.852815898962835 7.754582691843335 16.97432338379455 0 0 0
4428 2 3.7013107225062676 7.754582592396832 16.97432332896317 0 0 0
4474 2 10.00432110625545 2.296015712780356 16.974323019015568 0 0 0
65 1 8.428567524510067 5.025299065859413 12.371952406002682 0 0 0
11 1 -1.0259478965834608 5.025298904134576 12.371952068752963 0 0 0
